CensusTract,State,County,Urban,Pop2010,OHU2010,LILATracts_1And10,LILATracts_1And20,LILATracts_Vehicle,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LA1and20,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP05_10,LALOWI1_10,LALOWI05_10,lapop1,lapop1share,lapop10,lapop10share,lalowi10,lalowi10share,lapop20,lapop20share,lalowi20,lalowi20share,TractLOWI,TractHUNV
25025160602,Massachusetts,Suffolk County,1,4675,1683,0,0,1,1,19.2,62977,0,0,0,0,0,1,2269,NULL,912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2133,388
25025170100,Massachusetts,Suffolk County,1,7560,2852,0,0,1,1,6.2,68536,0,0,0,0,0,1,7515,NULL,2891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2949,462
25025170200,Massachusetts,Suffolk County,1,4564,1728,0,0,0,1,20.6,55000,0,0,0,0,0,0,2380,NULL,998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2207,243
25025170300,Massachusetts,Suffolk County,1,9040,3586,0,0,1,1,10.4,75938,0,0,0,0,0,1,2990,11,563,53,0.59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2216,390
25025170400,Massachusetts,Suffolk County,1,5379,2191,0,0,0,1,17.3,58783,0,0,0,0,0,0,846,51,388,111,2.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2514,311
25025170501,Massachusetts,Suffolk County,1,3435,1634,0,0,1,1,17.4,72212,0,0,0,0,0,1,2084,0,832,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1446,356
25025170502,Massachusetts,Suffolk County,1,2818,1406,1,1,1,1,15.2,85500,1,1,1,0,0,1,2818,467,773,1208,42.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,731,237
25025170601,Massachusetts,Suffolk County,1,5105,1875,0,0,0,1,7,77500,0,0,0,0,0,0,2204,NULL,334,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1228,210
25025170701,Massachusetts,Suffolk County,1,2099,963,0,0,0,1,17.4,63472,0,0,0,0,0,0,468,NULL,191,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,759,290
25025170702,Massachusetts,Suffolk County,1,6628,2144,0,0,0,1,14.1,48218,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2244,666
25025170800,Massachusetts,Suffolk County,1,5118,2072,0,0,1,1,15.3,62434,0,0,0,0,0,1,5118,0,2091,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2418,523
25025180101,Massachusetts,Suffolk County,1,4766,2347,0,0,1,1,18.2,73233,0,0,0,0,0,1,1961,1,624,3,0.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1609,507
25025180200,Massachusetts,Suffolk County,1,4109,1683,0,0,0,0,6.9,95625,0,0,0,0,0,0,177,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,663,229
25025180301,Massachusetts,Suffolk County,1,3024,1180,0,0,0,0,5.9,117500,0,0,0,0,0,0,2819,0,313,0,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,333,49
25025180400,Massachusetts,Suffolk County,1,1715,742,0,0,0,0,4.3,123636,0,0,0,0,0,0,1055,NULL,197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,387,42
25025180500,Massachusetts,Suffolk County,1,3883,1831,1,1,1,1,9.4,81750,1,1,1,0,0,1,3832,258,796,1896,48.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,922,187
25025980101,Massachusetts,Suffolk County,0,535,0,0,0,0,1,76.4,NULL,0,0,0,0,0,0,NULL,NULL,NULL,535,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,385,0
25025980300,Massachusetts,Suffolk County,1,338,2,0,0,0,1,80.6,NULL,0,0,0,0,0,0,286,NULL,280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222,0
25025980700,Massachusetts,Suffolk County,1,6,4,0,0,0,0,0,NULL,0,0,0,0,0,0,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
25025981000,Massachusetts,Suffolk County,1,22,5,0,0,0,0,0,NULL,0,0,0,0,0,0,3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
25025981100,Massachusetts,Suffolk County,1,418,85,0,0,0,1,17,42604,0,0,0,0,0,0,227,NULL,129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166,41
25025981202,Massachusetts,Suffolk County,1,207,0,0,0,0,0,0,NULL,0,0,0,0,0,0,135,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
25025981300,Massachusetts,Suffolk County,1,389,236,0,0,0,0,15.5,113750,0,0,0,0,0,0,389,0,68,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,24
25025981501,Massachusetts,Suffolk County,1,12,0,0,0,0,0,0,NULL,0,0,0,0,0,0,2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
25025981502,Massachusetts,Suffolk County,1,9,3,0,0,0,0,0,NULL,0,0,0,0,0,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
25025981800,Massachusetts,Suffolk County,1,82,46,0,0,0,0,0,NULL,0,0,0,0,0,0,17,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,4
25027700100,Massachusetts,Worcester County,0,6081,2148,0,0,0,0,3.3,114531,0,0,0,0,0,0,NULL,NULL,NULL,4662,76.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,588,41
25027701100,Massachusetts,Worcester County,0,8340,3091,0,0,0,0,12.4,87500,0,0,0,0,0,1,NULL,NULL,NULL,8340,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1671,396
25027702200,Massachusetts,Worcester County,0,3218,1217,0,0,0,0,6.8,95625,0,0,0,0,0,0,NULL,NULL,NULL,3218,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,619,65
25027703100,Massachusetts,Worcester County,1,4323,1760,1,1,1,1,13.9,62941,1,1,1,0,0,1,4183,1202,1414,3190,73.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1285,189
25027703200,Massachusetts,Worcester County,1,3558,1443,1,1,0,1,18.2,63429,1,1,1,0,0,0,3475,1011,1118,3276,92.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1239,72
25027703300,Massachusetts,Worcester County,1,3703,1453,1,1,1,1,10,69531,1,1,1,0,0,1,3697,1170,1193,3625,97.88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1160,168
25027704200,Massachusetts,Worcester County,0,2916,1126,0,0,0,0,5.5,84107,0,0,0,0,0,0,0,0,0,2916,100,0,0,0,0,NULL,NULL,NULL,NULL,618,30
25027705100,Massachusetts,Worcester County,0,8013,2882,0,0,0,0,4.4,92039,0,0,0,0,0,0,NULL,NULL,NULL,8008,99.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1480,66
25027706100,Massachusetts,Worcester County,0,4382,1566,0,0,0,0,2.9,119423,0,0,0,0,0,0,NULL,NULL,NULL,4342,99.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,675,27
25027707100,Massachusetts,Worcester County,1,3909,1619,0,0,0,1,22.5,54318,0,0,0,0,0,0,2500,136,879,428,10.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1547,166
25027707200,Massachusetts,Worcester County,1,1839,867,0,0,0,1,25.2,48750,0,0,0,0,0,0,230,NULL,102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,905,196
25027707300,Massachusetts,Worcester County,1,3931,1848,0,0,1,1,13.7,59782,0,0,0,0,0,1,1676,44,524,149,3.79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1346,392
25027707400,Massachusetts,Worcester County,1,4591,1891,1,1,0,1,4.5,70560,1,1,1,0,0,0,4452,405,804,2597,56.57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,863,67
25027707500,Massachusetts,Worcester County,1,5958,1999,1,1,0,1,15.2,63724,1,1,1,0,0,0,4960,950,1530,3232,54.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1476,55
25027708100,Massachusetts,Worcester County,1,7277,2716,0,0,0,0,2.1,110152,1,1,1,0,0,0,7277,518,518,7277,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,553,38
25027709100,Massachusetts,Worcester County,1,4066,1500,0,0,0,0,10.1,80313,1,1,1,0,0,1,3454,265,633,2061,50.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1092,167
25027709201,Massachusetts,Worcester County,1,6921,2719,1,1,1,1,6.5,77027,1,1,1,0,0,1,6031,706,1250,3899,56.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1594,328
25027709202,Massachusetts,Worcester County,1,6829,2916,1,1,1,1,15.9,55445,1,1,1,0,0,1,4869,763,2093,1774,25.98,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2981,227
25027709400,Massachusetts,Worcester County,1,4750,1936,0,0,0,1,28.3,45000,0,0,0,0,0,0,1199,10,447,35,0.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2198,473
25027709501,Massachusetts,Worcester County,1,2149,778,0,0,0,0,4.1,99625,0,0,0,0,0,0,1427,11,176,92,4.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,274,18
25027709502,Massachusetts,Worcester County,1,5670,2374,0,0,0,0,3.5,87448,1,1,1,0,0,1,4870,269,858,1868,32.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1056,152
25027709600,Massachusetts,Worcester County,1,2423,1061,0,0,0,1,19,69609,0,0,0,0,0,0,326,NULL,167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1267,123
25027709701,Massachusetts,Worcester County,1,5609,2374,1,1,0,1,19.8,73157,1,1,1,0,0,0,2835,199,630,983,17.53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1540,278
25027709702,Massachusetts,Worcester County,1,2342,1109,0,0,0,0,13.3,85438,0,0,0,0,0,1,2179,1,551,2,0.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,664,139
25027710100,Massachusetts,Worcester County,1,3435,1336,0,0,0,1,18.7,52368,0,0,0,0,0,0,1955,NULL,662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1092,129
25027710200,Massachusetts,Worcester County,0,6759,2788,0,0,0,0,6.6,94500,0,0,0,0,0,1,NULL,NULL,NULL,3288,48.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1295,272
25027710300,Massachusetts,Worcester County,1,3224,1189,0,0,0,0,7.9,80357,1,1,1,0,0,0,3224,484,484,3224,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,449,15
25027710400,Massachusetts,Worcester County,1,2149,839,1,1,0,1,13.3,65833,1,1,1,0,0,0,2149,705,787,1956,91.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,840,24
25027710500,Massachusetts,Worcester County,1,3246,1289,1,1,1,1,23.1,48796,1,1,1,0,0,1,3246,1165,1735,2233,68.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800,202
25027710600,Massachusetts,Worcester County,1,6594,2569,0,0,1,1,12,70099,0,0,0,0,0,1,2357,0,752,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1877,275
25027710700,Massachusetts,Worcester County,1,1580,854,0,0,0,1,38.7,35588,0,0,0,0,0,0,13,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1136,459
25027710800,Massachusetts,Worcester County,1,4539,1628,0,0,1,1,36.3,39423,0,0,0,0,0,1,3767,253,2265,402,8.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2738,439
25027711000,Massachusetts,Worcester County,1,3080,1115,0,0,1,1,21.8,72301,0,0,0,0,0,1,1888,NULL,583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1043,126
25027711100,Massachusetts,Worcester County,1,5712,1558,0,0,0,0,5,94298,1,1,1,0,0,1,5712,297,721,3080,53.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,473,134
25027712101,Massachusetts,Worcester County,1,5955,2359,0,0,0,0,7.9,109122,1,1,1,0,0,0,4547,304,592,2467,41.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,949,62
25027712102,Massachusetts,Worcester County,1,4131,1476,0,0,0,0,4.9,122344,1,1,1,0,0,0,3987,443,498,3563,86.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,564,32
25027713100,Massachusetts,Worcester County,0,8055,2409,0,0,0,0,3.3,107329,0,0,0,0,0,0,NULL,NULL,NULL,4997,62.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,657,58
25027715100,Massachusetts,Worcester County,0,4897,1670,0,0,0,0,1.4,171971,0,0,0,0,0,0,NULL,NULL,NULL,4099,83.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,230,26
25027716100,Massachusetts,Worcester County,1,7558,3145,0,0,0,0,4,98264,1,1,1,0,0,1,7247,728,1538,4182,55.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1478,120
25027716200,Massachusetts,Worcester County,1,2820,1237,0,0,0,1,10.6,67273,0,0,0,0,0,0,132,NULL,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,659,105
25027716300,Massachusetts,Worcester County,1,3228,1449,0,0,0,1,12.3,65282,0,0,0,0,0,0,2291,37,568,174,5.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1004,165
25027717100,Massachusetts,Worcester County,0,2866,1125,0,0,0,0,4.2,110670,0,0,0,0,0,0,NULL,NULL,NULL,2214,77.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,442,28
25027718100,Massachusetts,Worcester County,0,4355,1698,0,0,0,0,3.7,117935,0,0,0,0,0,0,NULL,NULL,NULL,4355,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,622,50
25027719100,Massachusetts,Worcester County,0,7808,2810,0,0,0,0,3.2,130115,0,0,0,0,0,0,NULL,NULL,NULL,7808,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1012,72
25027720100,Massachusetts,Worcester County,0,3413,1279,0,0,0,0,5.1,144265,0,0,0,0,0,0,NULL,NULL,NULL,3413,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,54
25027721101,Massachusetts,Worcester County,0,1902,685,0,0,0,0,3.4,96719,0,0,0,0,0,0,NULL,NULL,NULL,1902,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,231,22
25027721102,Massachusetts,Worcester County,1,7973,2791,0,0,0,0,2.1,110922,1,1,1,0,0,0,7973,938,938,7973,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1013,49
25027722100,Massachusetts,Worcester County,0,5398,2025,0,0,0,0,6.2,95399,0,0,0,0,0,0,NULL,NULL,NULL,4291,79.49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,995,81
25027723100,Massachusetts,Worcester County,0,3989,1464,0,0,0,0,12.4,93158,0,0,0,0,0,1,NULL,NULL,NULL,3989,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1057,121
25027724100,Massachusetts,Worcester County,1,3701,1479,0,0,0,0,4.9,80119,1,1,1,0,0,0,3701,570,570,3701,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,567,95
25027725100,Massachusetts,Worcester County,1,4680,1862,0,0,0,0,6.2,86250,1,1,1,0,0,0,3315,332,683,1880,40.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,982,36
25027726100,Massachusetts,Worcester County,0,5988,2251,0,0,0,0,4.3,96977,0,0,0,0,0,0,NULL,NULL,NULL,5323,88.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1010,54
25027726200,Massachusetts,Worcester County,1,5700,2493,0,0,1,1,16.2,77879,0,0,0,0,0,1,1482,13,453,52,0.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1668,471
25027727100,Massachusetts,Worcester County,1,4806,1546,0,0,0,0,2.8,141354,1,1,1,0,0,0,4806,409,409,4806,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366,68
25027728100,Massachusetts,Worcester County,1,4126,1495,0,0,0,0,7.2,123173,1,1,1,0,0,0,3381,292,511,1947,47.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,726,70
25027728200,Massachusetts,Worcester County,1,3713,1417,0,0,0,0,2.5,132308,1,1,1,0,0,0,3442,45,126,1306,35.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152,50
25027728300,Massachusetts,Worcester County,1,4544,1692,0,0,0,0,3.2,109863,1,1,1,0,0,0,3833,162,420,1991,43.82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,547,112
25027728400,Massachusetts,Worcester County,0,4963,1790,0,0,0,0,4.7,107465,0,0,0,0,0,0,NULL,NULL,NULL,3708,74.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,619,31
25027729100,Massachusetts,Worcester County,1,4997,1521,0,0,0,0,4.4,130288,1,1,1,0,0,0,4710,498,639,3793,75.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,386,81
25027729200,Massachusetts,Worcester County,1,2672,1095,0,0,0,0,11.3,92132,0,0,0,0,0,0,740,2,116,17,0.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,326,26
25027730100,Massachusetts,Worcester County,1,5923,2342,0,0,0,0,8.1,89744,1,1,1,0,0,0,3831,250,556,1965,33.18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,967,120
25027730200,Massachusetts,Worcester County,1,5583,2317,1,1,1,1,8.8,70435,1,1,1,0,0,1,4633,412,1196,1924,34.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,146
25027730300,Massachusetts,Worcester County,1,4559,1982,1,1,1,1,10.3,54419,1,1,1,0,0,1,4299,479,1592,1340,29.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1733,124
25027730401,Massachusetts,Worcester County,1,5444,2387,0,0,1,1,28.7,54921,0,0,0,0,0,1,2533,2,918,5,0.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2678,492
25027730402,Massachusetts,Worcester County,1,1660,614,0,0,0,1,19.6,52727,0,0,0,0,0,0,1660,NULL,727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800,62
25027730500,Massachusetts,Worcester County,1,3535,1504,0,0,0,1,29.5,35296,0,0,0,0,0,0,609,1,311,2,0.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1750,149
25027730600,Massachusetts,Worcester County,1,8799,2812,0,0,0,0,6.1,105056,1,1,1,0,0,1,7577,784,1002,5618,63.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1379,283
25027730700,Massachusetts,Worcester County,1,6803,2683,0,0,0,0,6.5,88681,1,1,1,0,0,1,6803,1322,1322,6803,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1338,220
25027730801,Massachusetts,Worcester County,1,3665,1494,0,0,0,0,7.9,138176,1,1,1,0,0,0,3190,278,492,1568,42.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,524,106
25027730802,Massachusetts,Worcester County,1,2046,793,1,1,0,1,20,93750,1,1,1,0,0,0,1605,92,375,617,30.17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,521,52
25027730901,Massachusetts,Worcester County,1,3404,1409,0,0,0,0,8.2,80833,1,1,1,0,0,1,3404,277,860,1335,39.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,854,168
25027730902,Massachusetts,Worcester County,1,3716,1089,0,0,0,0,15.1,108393,1,1,1,0,0,1,3716,643,792,3149,84.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,608,101
25027731001,Massachusetts,Worcester County,1,2229,785,0,0,0,0,7.9,81023,1,1,1,0,0,0,2225,178,520,761,34.12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,493,50
25027731002,Massachusetts,Worcester County,1,6402,2478,1,1,1,1,21.5,46875,1,1,1,0,0,1,3479,513,1283,1276,19.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2226,520
25027731101,Massachusetts,Worcester County,1,3949,1523,0,0,0,1,32.1,41791,0,0,0,0,0,0,709,13,193,48,1.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2180,216
25027731102,Massachusetts,Worcester County,1,2511,1006,0,0,0,0,13.5,103452,0,0,0,0,0,0,1052,NULL,265,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,615,78
25027731202,Massachusetts,Worcester County,1,1111,1,0,0,0,0,0,NULL,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0
25027731203,Massachusetts,Worcester County,1,5198,2083,0,0,0,1,36.5,38556,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3370,1151
25027731204,Massachusetts,Worcester County,1,2498,772,0,0,0,1,34.4,40057,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1223,116
25027731300,Massachusetts,Worcester County,1,3841,1305,0,0,0,1,32,37371,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2046,525
25027731400,Massachusetts,Worcester County,1,4673,1608,0,0,0,1,35.9,27461,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2843,645
25027731500,Massachusetts,Worcester County,1,5174,1972,0,0,0,1,32,33523,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2842,724
25027731600,Massachusetts,Worcester County,1,7357,2439,0,0,0,1,36.6,40061,0,0,0,0,0,0,570,NULL,256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2398,908
25027731700,Massachusetts,Worcester County,1,2761,1256,0,0,0,1,37,28561,0,0,0,0,0,0,345,NULL,176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1615,661
25027731800,Massachusetts,Worcester County,1,6172,2684,0,0,1,1,39.7,35997,0,0,0,0,0,1,1403,NULL,835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4437,1183
25027731900,Massachusetts,Worcester County,1,5227,1940,0,0,1,1,32.2,44306,0,0,0,0,0,1,5226,NULL,3316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3083,473
25027732001,Massachusetts,Worcester County,1,3327,1104,0,0,1,1,61.7,13706,0,0,0,0,0,1,3327,259,2815,307,9.21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3209,557
25027732002,Massachusetts,Worcester County,1,4036,1592,0,0,1,1,7.4,66061,0,0,0,0,0,1,2127,NULL,583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,962,281
25027732201,Massachusetts,Worcester County,1,2820,1427,0,0,0,1,18.6,71250,0,0,0,0,0,0,1876,NULL,636,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,919,173
25027732202,Massachusetts,Worcester County,1,3240,1283,0,0,1,1,12.7,72321,0,0,0,0,0,1,3240,NULL,981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,116
25027732203,Massachusetts,Worcester County,1,2853,1132,0,0,0,1,23.6,54241,0,0,0,0,0,0,1613,NULL,597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1404,74
25027732301,Massachusetts,Worcester County,1,4155,1708,0,0,0,0,5,100000,0,0,0,0,0,0,1918,NULL,252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,803,129
25027732302,Massachusetts,Worcester County,1,3902,1560,0,0,1,1,22.7,41000,0,0,0,0,0,1,2486,NULL,1215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1920,281
25027732400,Massachusetts,Worcester County,1,6459,2133,0,0,1,1,23,38879,0,0,0,0,0,1,6452,NULL,3442,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3574,491
25027732500,Massachusetts,Worcester County,1,1776,682,0,0,0,1,41,43889,0,0,0,0,0,0,24,NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1079,292
25027732600,Massachusetts,Worcester County,1,4253,1661,0,0,0,1,22.2,44375,0,0,0,0,0,0,612,NULL,304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1751,368
25027732700,Massachusetts,Worcester County,1,3938,1611,0,0,1,1,21.9,31402,0,0,0,0,0,1,1864,NULL,1196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2030,518
25027732801,Massachusetts,Worcester County,1,4829,2257,0,0,0,1,9.9,77545,0,0,0,0,0,0,2283,96,477,434,8.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,941,107
25027732802,Massachusetts,Worcester County,1,4122,1591,0,0,0,0,12.5,79432,0,0,0,0,0,1,2612,30,806,134,3.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1174,148
25027732901,Massachusetts,Worcester County,1,6592,2736,0,0,1,1,13.5,70268,0,0,0,0,0,1,4588,49,1713,185,2.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2867,302
25027732902,Massachusetts,Worcester County,1,2459,21,0,0,0,1,63.6,NULL,0,0,0,0,0,0,2194,NULL,1396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21,0
25027733000,Massachusetts,Worcester County,1,3762,1186,0,0,0,1,26.6,43352,0,0,0,0,0,0,9,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2070,272
25027733101,Massachusetts,Worcester County,1,2058,805,0,0,0,1,11.9,68750,0,0,0,0,0,0,1676,24,572,64,3.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,642,53
25027733102,Massachusetts,Worcester County,1,2224,846,0,0,0,1,13.2,71563,0,0,0,0,0,0,1099,37,252,161,7.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,740,56
25027735100,Massachusetts,Worcester County,1,6713,2464,0,0,0,0,8,93995,1,1,1,0,0,0,6511,1217,1342,5886,87.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1311,78
